,asset,time,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
1052,btc,2016-11-18T00:00:00.000000000Z,624376,1.90458043,11989295191.8415672491893801244,2011089.71225163,37.91344504,749.57872729398,15994711.10275978,274958,316228060.5111907504922153688,60.6690316240584
1053,btc,2016-11-19T00:00:00.000000000Z,577027,1.90689799,12016781422.2122536013391727355,1989192.7397282,45.03241445,751.213819403858,15996486.10264975,250952,266847371.353566382483936844,60.5895957870242
1054,btc,2016-11-20T00:00:00.000000000Z,581103,1.85356329,11684215201.37541819620570892058,1793075.14567049,45.98106425,730.350813617767,15998086.10261974,245259,254109281.54444413845665948924,60.563267998848
1055,btc,2016-11-21T00:00:00.000000000Z,608552,1.86694042,11783981824.93786633943670944992,1947167.54100154,32.9125778,736.506983927528,15999823.60261964,285455,358038859.6757597702285000716,60.57045482939
1056,btc,2016-11-22T00:00:00.000000000Z,617504,1.89259128,11969083798.73731663756431944328,1877125.54312379,36.40889747,747.997677966102,16001498.60261964,284460,328740627.39804133762856391126,60.5720288880415
1057,btc,2016-11-23T00:00:00.000000000Z,636445,1.86965336,11862317940.85001103361280093592,2059234.73760595,36.02727595,741.240317942724,16003336.10261958,270755,329259363.28530957568071698928,60.5742351899441
1058,btc,2016-11-24T00:00:00.000000000Z,737874,1.85483303,11801632651.3492012387233363304,2269360.73123921,36.7541393,737.35497597896,16005361.10260949,334765,321096694.848821093594906164,60.5536765639729
1059,btc,2016-11-25T00:00:00.000000000Z,682142,1.85929274,11840334132.94248889986311825168,2129276.7354837,37.27461369,739.685200175336,16007261.10260938,314930,317651424.41139397250927685896,60.4992223406735
1060,btc,2016-11-26T00:00:00.000000000Z,654741,1.84525241,11761186228.25124109267747094728,2143285.13505925,48.1535135,734.652925891292,16009173.60259934,271985,244243573.81330092960211230016,60.420753267221
1061,btc,2016-11-27T00:00:00.000000000Z,589127,1.82681448,11651843795.12485642913155484703,2017209.5388793,61.22323287,727.741115838691,16010973.60246933,243962,190317355.84150208678741979398,60.3490410479785
1062,btc,2016-11-28T00:00:00.000000000Z,701286,1.83082068,11690828044.04396151478751224064,2297377.53039031,37.09418837,730.082483752192,16013023.60242917,296689,315166028.91253325114014717696,60.3302027488456
1063,btc,2016-11-29T00:00:00.000000000Z,654015,1.83343351,11717234335.10892862219659726012,2087251.53675705,37.14231973,731.646435710111,16014886.10237892,289360,315468565.79247686375807499926,60.2495121832563
1064,btc,2016-11-30T00:00:00.000000000Z,632745,1.85741761,11887637165.3672808981694822724,1989192.7397282,38.10837673,742.20445131502,16016661.10234862,292055,311942889.8415111564305004718,60.1689004305156
1065,btc,2016-12-01T00:00:00.000000000Z,597486,1.88258493,12072731073.24806971135356512612,2045226.3380304,42.76342653,753.674910111046,16018486.10227622,234502,282314399.31242123605846386262,60.088641542307
1066,btc,2016-12-02T00:00:00.000000000Z,732501,1.92399804,12372495475.01480085290911031556,2035532.46509142,33.760761,772.302382729398,16020273.60227622,320261,366475609.78147524642482908692,60.0598827202544
1067,btc,2016-12-03T00:00:00.000000000Z,704699,1.89395129,12274946446.74005381897425451536,2451895.01734189,53.34445381,766.110468147283,16022423.60220592,287254,230107266.44463694957088245775,59.9538844216109
1068,btc,2016-12-04T00:00:00.000000000Z,645140,1.89327742,12280685032.17432397772474858064,2109770.13120116,70.71490536,766.380139099942,16024273.60212792,245198,173664731.2060845338152978302,59.6754318767064
1069,btc,2016-12-05T00:00:00.000000000Z,673152,1.85781173,12062431723.94821588362437009668,2166790.94555795,36.41021414,752.670726241964,16026173.60206787,278799,331292523.54096375827977744948,59.4583837336946
1070,btc,2016-12-06T00:00:00.000000000Z,752811,1.87197007,12167169392.18382707895164864379,2138280.53837956,38.46162093,759.117325774401,16028048.60206779,321714,316345725.92581896395707135425,59.3526806537926
1071,btc,2016-12-07T00:00:00.000000000Z,761638,1.88398255,12262923083.65682431764918451032,2480405.42452028,37.68392131,764.987650087668,16030223.60197774,308216,325415260.85279817842713836996,59.2473193087716
1072,btc,2016-12-08T00:00:00.000000000Z,657520,1.88724567,12307255552.18990490811587153788,2238066.96350393,39.93709718,767.659224634717,16032186.10190764,285072,308166001.59609212222622759433,59.088937227524
1073,btc,2016-12-09T00:00:00.000000000Z,612161,1.89591358,12376584249.49367863323427816026,1924452.4845416,40.34892964,771.902321098773,16033873.60187762,265642,306738849.29892935787605155797,58.9737643236114
1074,btc,2016-12-10T00:00:00.000000000Z,587478,1.90150182,12435140630.46692396121736168584,1881686.87377401,52.26053386,775.474561309176,16035523.60179759,246301,237945151.1738566943335028556,58.8041817048452
1075,btc,2016-12-11T00:00:00.000000000Z,565550,1.8880226,12357110240.99078406604022323788,2665723.07117984,66.46608463,770.496150496786,16037861.10160758,227763,185916024.8476841992942685726,58.6480829577176
1076,btc,2016-12-12T00:00:00.000000000Z,646506,1.90486371,12487098790.32006626823870513422,2223811.75991474,40.77280155,778.506599064874,16039811.10156203,272264,306260504.9618568352089738173,58.4144083645397
1077,btc,2016-12-13T00:00:00.000000000Z,664583,1.90337593,12495634322.7651849286310998858,2537426.23887707,39.96250533,778.930694564582,16042036.1014919,294754,312683957.62294062572415252184,58.202294190679
1078,btc,2016-12-14T00:00:00.000000000Z,620511,1.89626794,12465433894.53886941081181428768,1981473.29889839,41.94724642,776.963961484512,16043773.60144439,287634,297169300.9438111748347196976,58.0268836669698
1079,btc,2016-12-15T00:00:00.000000000Z,610613,1.89136263,12454036745.72829410795411155485,1952251.49677579,38.78994184,776.176781998831,16045361.10144435,281682,321063558.1346554353120123272,57.8684257138798
1080,btc,2016-12-16T00:00:00.000000000Z,640704,1.90373524,12552466736.26420384292767455344,2050571.62856036,37.64043375,782.230215897136,16047023.60144429,279272,333483583.61570880559251032352,57.7170631133734
1081,btc,2016-12-17T00:00:00.000000000Z,582085,1.91920336,12672198174.1153731549267121092,2220167.77829091,44.22958475,789.60293220339,16048823.60144428,235904,286509544.3827906673135060071,57.5338222785642
1082,btc,2016-12-18T00:00:00.000000000Z,578425,1.91892195,12690122503.85809834451772275424,2173914.28290985,63.2870051,790.632966526008,16050586.10143428,237674,200517033.2080193234705073372,57.3736698327218
1083,btc,2016-12-19T00:00:00.000000000Z,660086,1.91635095,12685933293.70491042844176038294,2328092.60084672,40.77064062,790.279031677382,16052473.60135417,284694,311153641.46877487345851688888,57.2089399499649
1084,btc,2016-12-20T00:00:00.000000000Z,649665,1.93543766,12839787154.9726172172886415441,2127660.78752879,36.92784092,799.777520748101,16054198.6013341,294641,347699373.51870978346531361647,56.983087364955
1085,btc,2016-12-21T00:00:00.000000000Z,701255,1.99546268,13302288135.986470400569582233,2451435.25519621,32.96272657,828.4836792519,16056186.10133407,322738,403555455.538355301883844814,56.8410018582479
1086,btc,2016-12-22T00:00:00.000000000Z,685539,2.05790608,13785965063.4373272473400345,2451435.25519621,33.13976103,858.50143395675,16058173.601294,316500,415994703.4356384759175753575,56.6760169703651
1087,btc,2016-12-23T00:00:00.000000000Z,656294,2.17751843,14704000146.30472034600817024648,2343510.4326404,30.51994238,915.562438340152,16060073.60127399,302701,481783352.0533718898940573832,56.5032484951664
1088,btc,2016-12-24T00:00:00.000000000Z,548416,2.11635351,14313545362.84699096604456700037,2112242.9557351,43.09895549,891.155272063121,16061786.10121397,239590,332108868.99053383545556443406,56.3381658610069
1089,btc,2016-12-25T00:00:00.000000000Z,469228,2.12388831,14393261024.89821510285482776965,2543942.24595833,51.74717638,896.003279310345,16063848.60106397,196752,278145824.19543007973201227695,56.2233615412967
1090,btc,2016-12-26T00:00:00.000000000Z,598371,2.13574409,14510491264.44795070349449615232,2189332.11470354,41.54062802,903.201246639392,16065623.60098396,249168,349308423.02715391584916752256,56.2184971924243
1091,btc,2016-12-27T00:00:00.000000000Z,643553,2.18144466,14877782797.91958349873178346286,2405181.75981515,33.07171779,925.950810461719,16067573.60091394,294098,449864228.16062229992293159314,56.1823680894199
1092,btc,2016-12-28T00:00:00.000000000Z,663681,2.2923126,15747603995.5452945861766588502,2546127.99373219,32.95598688,979.960973991818,16069623.6008239,305997,477837427.68774530930867361816,56.1683065087625
1093,btc,2016-12-29T00:00:00.000000000Z,655045,2.26582772,15645002161.9283847207500289435,2368856.40597071,33.26128982,973.462559438925,16071498.60077382,305721,470366670.86754744529365422625,56.174199790159
1094,btc,2016-12-30T00:00:00.000000000Z,641012,2.23030531,15449532066.49537464449445231387,2479403.03824934,34.07621592,961.182658153127,16073461.10070381,285492,453381681.30489893477569776482,56.1984243282575
1095,btc,2016-12-31T00:00:00.000000000Z,569619,2.2443903,15576503794.39377624346133707347,2337271.6538911,52.12181728,968.970597019287,16075311.10057381,246244,298848056.47298554607489531007,56.1991980728455
1096,btc,2017-01-01T00:00:00.000000000Z,466889,2.30193946,16033166928.50776653908721289416,2463610.66220954,63.38843434,997.257357977791,16077261.10040376,178054,252935209.65247593628470024328,56.1992362251678
1097,btc,2017-01-02T00:00:00.000000000Z,695006,2.33524167,16353848176.3940157221575977371,2510987.79032895,42.66406173,1017.07788609001,16079248.60038371,289705,383316719.3760099804325814481,56.2165502205386
1098,btc,2017-01-03T00:00:00.000000000Z,665048,2.35770988,16605694521.7007798571904388828,2589949.67052797,37.14883444,1032.60905318527,16081298.60035364,309610,447004455.7572652426209945389,56.2515347197183
1099,btc,2017-01-04T00:00:00.000000000Z,695057,2.55770131,18246345823.2225146760682152804,2416233.53409012,31.06957842,1134.49644535359,16083211.10035356,326406,587273685.3786026863085012247,56.2720088234371
1100,btc,2017-01-05T00:00:00.000000000Z,652932,2.23704042,16092973484.8223587498016311995,2210932.64557266,24.20054382,1000.49812893045,16084961.10035311,290836,664983960.950940242996060838,56.327810048441
1101,btc,2017-01-06T00:00:00.000000000Z,718728,2.00164999,14357044093.61092780861715160859,2542572.54240856,28.2420756,892.463955639977,16086973.60031267,344354,508356549.25221340025254746742,56.3418924883971
1102,btc,2017-01-07T00:00:00.000000000Z,641049,2.0252978,14535387579.87079146615939544327,2179347.89349305,36.61706997,903.453283635301,16088698.60031227,281650,396956599.54019979885483698113,56.3566173611101
1103,btc,2017-01-08T00:00:00.000000000Z,594176,2.04304794,14682600907.60292820549352256008,2637326.79864739,49.86958897,912.484997077732,16090786.10018194,256747,294419930.28202612216195716412,56.3569174979928
1104,btc,2017-01-09T00:00:00.000000000Z,615967,2.02053011,14539700661.88565346016391926449,2147763.14141344,33.4424657,903.508666803039,16092486.10014191,274558,434767603.39612460080796848404,56.3818387744845
1105,btc,2017-01-10T00:00:00.000000000Z,698656,2.02492109,14589634708.70030586656373013034,2545880.37552233,35.57079509,906.498947399182,16094486.10013187,321863,410157677.67947739137919526264,56.3815100499628
1106,btc,2017-01-11T00:00:00.000000000Z,639505,1.76845775,12689026925.13550563837771446469,2562350.134115,26.77739939,788.314655990649,16096398.60011181,305027,473870772.10919386792177435761,56.5106830296073
1107,btc,2017-01-12T00:00:00.000000000Z,607660,1.81077416,12993296880.85747418875798585408,2880550.47756719,32.95596219,807.109833547633,16098548.59994176,287002,394262404.03061437099605664618,56.5604751043549
1108,btc,2017-01-13T00:00:00.000000000Z,601486,1.85366729,13310975741.10820135034875483941,2512107.97462255,38.9780193,826.746927410871,16100423.59975171,279226,341499542.08010609144657085336,56.595390713451
1109,btc,2017-01-14T00:00:00.000000000Z,595768,1.83889611,13204837500.05732388009837457096,2880550.47756719,53.55865456,820.045157276447,16102573.59962168,244189,246549089.18635209322938417341,56.545592057398
1110,btc,2017-01-15T00:00:00.000000000Z,540189,1.84823542,13279051045.17868450759158391333,2796813.54507977,57.00584724,824.547065166569,16104661.09960157,228460,232941911.91259359036590027683,56.5120274807895
1111,btc,2017-01-16T00:00:00.000000000Z,642798,1.86155157,13382120128.68228001510254549012,2830308.31807474,40.33431251,830.838035067212,16106773.59950151,273717,331780047.702485495195837354,55.9532488995115
1112,btc,2017-01-17T00:00:00.000000000Z,652459,2.0228738,14594958398.36268852731726363665,2646087.06660242,35.20467736,906.026828112215,16108748.59939031,287927,414574411.5108387505208955826,55.4579816349308
1113,btc,2017-01-18T00:00:00.000000000Z,651983,1.96641888,14197645178.66812366247216294256,2512107.97462255,36.61331037,881.259815371128,16110623.59934002,300621,387772780.88650727628157720488,54.9717666115023
1114,btc,2017-01-19T00:00:00.000000000Z,687454,2.01003826,14537996019.98250541319036829168,2914045.25056216,41.74130742,902.263869959088,16112798.59919661,301202,348287989.03534845593514150384,54.8153412779026
1115,btc,2017-01-20T00:00:00.000000000Z,659337,1.99263298,14425881540.14362430154052496224,3165256.04802441,39.29240923,895.174516189363,16115161.09903648,297795,367141690.31036221017471025692,54.5671962299555
1116,btc,2017-01-21T00:00:00.000000000Z,629947,2.05421871,14900046542.1090787896857346154,3031276.95604454,55.85028803,924.46825949737,16117423.59895642,259231,266785491.4782826168571273186,54.1381931106747
1117,btc,2017-01-22T00:00:00.000000000Z,572531,2.04635127,14869799008.14433215974332383632,2950275.25252868,53.88627985,922.467077381648,16119598.59895609,238139,275947774.629010825077313308,52.350342035369
1118,btc,2017-01-23T00:00:00.000000000Z,619539,2.03609568,14817362335.954389697043403352,2695734.74214349,46.78306086,919.115744126242,16121323.598956,232043,316724944.0804288118348989257,48.2406685394527
1119,btc,2017-01-24T00:00:00.000000000Z,724707,1.96451725,14313248721.79608255454798838528,2910612.14912595,41.2031457,887.743193804792,16123186.09895584,281463,347382426.19887449099998543184,47.248655469773
1120,btc,2017-01-25T00:00:00.000000000Z,707539,1.97868447,14443045315.82567444823487840766,2910612.14912595,37.18165332,895.690033255406,16125048.59893561,307727,388445483.84285782957738118,46.6860901598806
1121,btc,2017-01-26T00:00:00.000000000Z,719958,2.02100235,14783083522.672856440170094996,3027818.00748001,40.64007532,916.6674685564,16126986.09884539,311685,363756302.248287436636042048,45.8222776711206
1122,btc,2017-01-27T00:00:00.000000000Z,660526,2.02710253,14846112302.75286961681492309,3320832.65336517,49.70460946,920.454463471654,16129111.098835,261285,298686831.35677299900577684696,45.5795939777303
1123,btc,2017-01-28T00:00:00.000000000Z,669387,2.03067894,14885292937.06948451697193838233,2969215.07830298,69.0695137,922.774948568089,16131011.09882497,247025,215511766.92337178455069424353,45.1812923490291
1124,btc,2017-01-29T00:00:00.000000000Z,636175,2.00928142,14771981709.629528505100219782,3262229.72418814,61.37900299,915.63202314436,16133098.59882495,240802,240668322.8674697832947017232,45.0179458052634
1125,btc,2017-01-30T00:00:00.000000000Z,649149,2.01726706,14849161141.89028454462067578816,2812940.60049756,48.76727018,920.313260783168,16134898.59882487,252820,304490308.50271886212705987712,44.9734059179112
1126,btc,2017-01-31T00:00:00.000000000Z,686217,2.11732767,15628390267.65396911750694710729,2832474.91022324,38.09928559,968.499105669199,16136711.09882471,310555,410201661.9671338614049132381,44.6997448976435
1127,btc,2017-02-01T00:00:00.000000000Z,780918,2.1532295,15937898190.37759995923604688596,3750587.46733008,37.81638726,987.532590414962,16139111.09878458,344963,421454806.94380084050658289004,44.5741400962525
1128,btc,2017-02-02T00:00:00.000000000Z,637933,2.19051199,16265430337.1771286244254756,3066886.62693136,44.90713588,1007.7043659848,16141073.5987845,258254,362201463.503242113056850016,44.5578680815009
1129,btc,2017-02-03T00:00:00.000000000Z,713302,2.19895326,16389955943.8166548708240494718,2910612.14912595,36.21380444,1015.30203945061,16142936.09878438,323167,452588624.6445313744102037827,44.5299502687798
1130,btc,2017-02-04T00:00:00.000000000Z,655245,2.23392412,16690201716.68176043160940737,2824555.82436805,46.35886625,1033.78597299825,16144736.09878436,285173,360021783.65897558333465769,44.3911132549205
1131,btc,2017-02-05T00:00:00.000000000Z,694185,2.18915215,16381947061.8631857627408570294,3336807.82080876,53.23654861,1014.56787574518,16146723.59878433,293960,307719930.9527358030228491502,44.2627243915853
1132,btc,2017-02-06T00:00:00.000000000Z,612564,2.20253705,16524823455.991667974138368192,2623276.58868614,42.43102458,1023.3174811806,16148286.09878432,227270,389451436.086772778696863092,44.1623916590687
1133,btc,2017-02-07T00:00:00.000000000Z,721269,2.25911131,17016217921.2565751389505084925,3168918.11913285,39.88411863,1053.62445902981,16150173.59878425,329143,426641442.9035424760485145641,44.0872449739465
1134,btc,2017-02-08T00:00:00.000000000Z,668157,2.25075614,16997840733.154908866462398098,3063987.05558541,39.11264448,1052.36764535359,16151998.5987822,308637,434586844.166160334458270317,44.0352443747323
1135,btc,2017-02-09T00:00:00.000000000Z,753077,2.10032332,15875484012.4179876608245404554,3546669.94790366,30.03518062,982.751939450614,16154111.0987711,342842,528562961.32821652037854081086,43.9716826323835
1136,btc,2017-02-10T00:00:00.000000000Z,659353,2.12395089,16101828644.84332723414627290692,3084973.26829489,33.00015704,996.650153126827,16155948.59873996,304305,487931879.39677268246828438618,43.8827591492823
1137,btc,2017-02-11T00:00:00.000000000Z,623589,2.15345527,16341484984.2687032742000376462,2917083.56661898,62.84861475,1011.37532220923,16157686.09873994,259144,260013447.3808240279703954568,43.7729871358285
1138,btc,2017-02-12T00:00:00.000000000Z,562366,2.14002159,16261183420.5227349283914467426,2938069.77932847,73.57791661,1006.29646487434,16159436.09873789,233606,221006304.2047808400331775956,43.6540748345474
1139,btc,2017-02-13T00:00:00.000000000Z,674942,2.12270941,16160716998.96872458040743134735,3420752.67164672,42.51035199,999.953184979545,16161473.59868583,292905,380159566.8459876868653480195,43.5448970144988
1140,btc,2017-02-14T00:00:00.000000000Z,676693,2.14502476,16360999468.017710113569471978,3546669.94790366,42.27601302,1012.2134635301,16163586.09868578,315969,387004315.185713783444528876,43.386350584175
1141,btc,2017-02-15T00:00:00.000000000Z,630353,2.14664641,16390083679.6751862273417732858,2917083.56661898,44.07199839,1013.90384050263,16165323.59868566,288117,371893362.6592201775989657041,43.2171705195372
1142,btc,2017-02-16T00:00:00.000000000Z,677760,2.19057597,16762275451.099982560108627124,3168918.11913285,42.25358442,1036.80686475745,16167211.09868552,291591,396706591.415244246424986759,43.0443665098503
1143,btc,2017-02-17T00:00:00.000000000Z,697160,2.22822443,17117738325.4234279129471904512,3168918.11913285,37.71793389,1058.66992033898,16169098.59868544,320136,453835524.8952529759377846358,42.8908878463113
1144,btc,2017-02-18T00:00:00.000000000Z,688930,2.22851853,17152060499.0268200511515510279,3254025.02653876,62.46961013,1060.66880488019,16170986.09868541,282844,274566472.5960740425347411917,42.6563512382957
1145,btc,2017-02-19T00:00:00.000000000Z,592596,2.22135058,17123393628.7684370539000127247,2936112.56385841,52.46247998,1058.78640035067,16172661.09868541,251635,326393141.0630090656557362133,42.4692125469535
1146,btc,2017-02-20T00:00:00.000000000Z,656025,2.27876692,17609003081.4725469013861115112,3242870.59291824,48.0659185,1088.68842922268,16174511.09868534,282397,366351120.1363080943577049348,42.2773342847126
1147,btc,2017-02-21T00:00:00.000000000Z,644640,2.35331243,18260629743.4372517998856102658,3023757.71501836,39.61794749,1128.85529316189,16176236.09868522,279162,460918116.7040371286319869985,42.0802784125497
1148,btc,2017-02-22T00:00:00.000000000Z,627239,2.3431243,18276271622.230271084579504211,3023757.71501836,40.03001219,1129.70179064874,16177961.09868515,279252,456564228.2145740331092108214,41.9143500961249
1149,btc,2017-02-23T00:00:00.000000000Z,702266,2.45151251,19235588833.469920278593752305,3286693.16849821,35.27731155,1188.86178550555,16179836.0986851,328502,545267992.0354377312947197125,41.7886337088915
1150,btc,2017-02-24T00:00:00.000000000Z,763642,2.42731203,19183431396.2554058110659584661,3571539.90976806,32.79691842,1185.48889158387,16181873.59868503,343931,584915666.4973473342937760136,41.6783775542708
1151,btc,2017-02-25T00:00:00.000000000Z,741893,2.35507801,18637526262.6884257944832458804,3659185.06092801,56.94736611,1151.60473687902,16183961.09866502,321609,327276352.4627695194356092212,41.538333191267
1152,btc,2017-02-26T00:00:00.000000000Z,663264,2.41199874,19127391989.7525334550086814709,3900209.22661788,63.52401359,1181.71086586791,16186186.09866499,271193,301104903.6441107534527831722,41.4473676594949
1153,btc,2017-02-27T00:00:00.000000000Z,661526,2.42985611,19330923262.6518706544054300001,3155225.44175829,42.27040676,1194.15245014611,16187986.09866491,283200,457315761.6899411197937079528,40.9930401892444
1154,btc,2017-02-28T00:00:00.000000000Z,704366,2.41245373,19240074535.1816762071577085475,3352427.03186818,45.89063417,1188.39994073641,16189898.59866475,327840,419259286.4433473315443515993,40.4664331971497
1155,btc,2017-03-01T00:00:00.000000000Z,680418,2.48115883,19890848403.3575388640149978648,3155225.44175829,41.24939939,1228.45965061368,16191698.59866461,313728,482209406.6460053426755068576,39.8855766409798
1156,btc,2017-03-02T00:00:00.000000000Z,735015,2.53571034,20451484173.7121462408310503544,3440072.18302813,32.14467746,1262.93146738749,16193661.09866456,330853,636232365.3954459965275642707,39.6539548008666
1157,btc,2017-03-03T00:00:00.000000000Z,732359,2.57132568,20881944223.0531746987153228747,3349345.38703688,33.8486342,1289.36319111631,16195548.59866437,335165,616921323.9401615223834584974,39.5400607773773
1158,btc,2017-03-04T00:00:00.000000000Z,626694,2.52422599,20553283951.3176554904665080218,3023455.91166441,49.63850042,1268.94066440678,16197198.59866431,267483,414059324.4334528604631664126,39.1616835614441
1159,btc,2017-03-05T00:00:00.000000000Z,695966,2.53213829,20674403461.6224021467137922696,3367030.44708082,54.72574984,1276.27368293396,16199036.09866426,278466,377782004.3029408539635749248,38.0264908522784
1160,btc,2017-03-06T00:00:00.000000000Z,675606,2.53275359,20773565472.5026312344342049035,3252505.60194202,42.51173311,1282.25465663355,16200811.09866417,287019,488654871.294573528445472238,37.9933180084516
1161,btc,2017-03-07T00:00:00.000000000Z,738688,2.43376828,20001880903.9601938724263388388,3504460.26124739,38.6571146,1234.47646206897,16202723.59866404,327507,517417844.3131540954811279079,37.9038693654533
1162,btc,2017-03-08T00:00:00.000000000Z,686030,2.27006537,18669841118.5032148019687693916,3252505.60194202,39.12041751,1152.13938924606,16204498.59866386,298430,477240333.9659550115185214284,37.8611984713028
1163,btc,2017-03-09T00:00:00.000000000Z,705017,2.34691879,19341556300.8903169333042397248,3389935.41610858,42.02265479,1193.45552659264,16206348.59860357,304802,460264978.4240244702635019328,37.8196152198623
1164,btc,2017-03-10T00:00:00.000000000Z,747049,2.16260738,17805304675.1381649654542629925,3573175.16833067,37.51001594,1098.53014903565,16208298.59860345,307987,474681341.190808288941514023,37.7636970335189
1165,btc,2017-03-11T00:00:00.000000000Z,690924,2.31121876,19076489140.27723050277297113,3412840.38513634,38.99292657,1176.822921391,16210161.09860343,278371,489229478.73919223084016985,37.6991958258941
1166,btc,2017-03-12T00:00:00.000000000Z,598360,2.41252703,19969225806.4108292306391504055,3550270.19930291,54.81847519,1231.74835663355,16212098.59860341,221735,364279118.2394565585656547205,37.6427734993033
1167,btc,2017-03-13T00:00:00.000000000Z,681914,2.41079093,20095461364.3696750140655527544,3321220.5090253,38.05003905,1239.39629631794,16213911.09854876,270973,528132476.7492387639505989008,37.6355348432667
1168,btc,2017-03-14T00:00:00.000000000Z,747825,2.41809563,20213663790.2642630853779778976,3573175.16833067,37.09615822,1246.53656487434,16215861.09854864,313365,544899115.1393368715476011292,37.6111741015441
1169,btc,2017-03-15T00:00:00.000000000Z,673841,2.43048179,20412350079.6615946666494606828,3252505.60194202,36.4972749,1258.65138147282,16217636.09854854,291717,559284224.2568126310974156172,37.4931066810839
1170,btc,2017-03-16T00:00:00.000000000Z,729304,2.27079494,19106964810.720156491349367076,3504460.26124739,29.34498943,1178.02075037989,16219548.5984084,323892,651115068.7283824112418566661,36.8359038224761
1171,btc,2017-03-17T00:00:00.000000000Z,711639,2.07020764,17390758588.1551970235804376542,3600869.26330221,26.37058569,1072.08253816482,16221473.59840831,294408,659475629.007270974681517462,36.5020024355334
1172,btc,2017-03-18T00:00:00.000000000Z,689478,1.86260387,15616177573.01267100060878431695,3712647.13922961,30.83280863,962.569056165985,16223436.09840687,263681,506479243.02583168789110316195,36.2910955391348
1173,btc,2017-03-19T00:00:00.000000000Z,664913,1.97134108,16553582293.8136858249657525484,3901826.61129226,39.3382077,1020.22025353594,16225498.59840686,265099,420801639.4203256053586292634,36.2388718794421
1174,btc,2017-03-20T00:00:00.000000000Z,658172,2.00477708,16839878321.345238610994997668,3216051.02506514,31.56103873,1037.7563458796,16227198.59840683,281905,533565402.04788129310116222,36.2280709770693
1175,btc,2017-03-21T00:00:00.000000000Z,686680,2.1395375,18043669246.0048858286294663012,3357935.62911213,31.41185909,1111.81826358854,16228973.59840678,285044,574422201.243076869308333977,36.2231463835308
1176,btc,2017-03-22T00:00:00.000000000Z,742361,1.99485875,16836417663.1290274869897245814,3759942.00724527,29.10566828,1037.30257013442,16230961.09840667,316577,578458378.0204290608386295292,36.2181558455034
1177,btc,2017-03-23T00:00:00.000000000Z,680140,1.97800188,16690135752.5489223767384767744,3499820.23315912,32.37000429,1028.17285628288,16232811.09840638,288453,515604990.500042524916808512,36.2137771445695
1178,btc,2017-03-24T00:00:00.000000000Z,702675,1.8009221,15180766238.53874181222631750124,4161948.38537841,31.20555003,935.063496201052,16235011.09840637,287687,486476483.36456954975980686992,36.2956022822572
1179,btc,2017-03-25T00:00:00.000000000Z,622498,1.86294639,15725921903.45139116450363273592,3145108.72304164,30.80063228,968.543329281122,16236673.59840636,245888,510571398.63313491400346954562,36.3318436577769
1180,btc,2017-03-26T00:00:00.000000000Z,573816,1.85054884,15637233759.2643312935813516664,3925474.04530009,44.37127964,962.95805458796,16238748.59840634,214093,352417912.8108893761957323944,36.3139907266523
